19985,6087
17098,12292
17947,7791
27429,7377
17949,389
22329,6211
16405,5045
17377,11972
23031,12074
16743,6026
22136,7629
17901,12325
16405,12402
16743,6026
20072,4127
16858,61
17364,12441
16127,61
25223,6178
29963,6887
16272,11
16399,6043
16371,12181
17821,8301
20632,6306
16121,6073
22005,12020
16486,6203
16986,15262
17734,4197
16139,47
16392,11920
18705,13041
26473,6657
18244,661
26674,6745
20456,7725
17808,6727
23153,12283
19293,1816
16854,7588
17518,15584
17190,3848
19950,12148
23111,6476
20147,12355
21103,11918
16147,14431
23722,5098
26943,7769
16322,40
16187,6727
17484,12267
21343,7778
17291,12382
19659,10229
16458,12127
25223,7650
16290,6015
23575,4652
16161,3743
17282,6308
16998,7538
16271,14324
20276,6211
24206,13191
21680,14901
24224,6042
16967,66
18761,1309
16375,13120
21075,14312
16405,12402
16399,36
16364,6007
16399,36
18834,13240
16137,7369
16147,4111
23722,5098
21417,4205
25039,11921
21705,12428
17821,8301
16747,6121
21075,12015
16125,6097
16405,5045
19798,7387
16852,11220
16199,2299
20211,12087
16346,7377
16554,40
18705,13041
20382,12314
23843,7889
16693,12192
22062,13563
16245,10745
16497,2287
31513,12278
24224,6042
18516,7422
16780,5045
16767,6128
21103,11918
16399,6043
20382,12314
24255,14763
22815,10138
17734,6599
16405,6419
20200,11920
21276,10295
16392,13163
20481,7892
24391,11930
16527,336
32832,13588
16558,42
24283,8995
18962,14323
16511,7371
17494,4243
19703,13697
26657,7082
19504,40
16858,61
16210,12308
17484,14498
22307,11920
16534,39
16269,7377
16322,6752
18802,7701
24255,14317
21276,8704
16854,7422
16245,7377
17388,5096
23212,6178
19084,8842
18716,7371
26473,6657
16665,11931
16500,35
17257,6745
25758,6287
20265,11983
16265,6659
16271,24
17098,12292
18346,2212
27686,7550
16432,12108
17949,389
18230,12004
16551,6140
