4746,3480
5538,2550
5087,2886
9018,684
6747,2889
7364,1473
6527,1452
5823,1660
9608,2198
4035,2695
3860,2251
9520,820
8184,190
6983,230
9132,637
7238,2492
8274,3371
4172,2495
6255,2712
7298,3304
6113,2240
7463,817
6278,2689
6688,2088
4242,1330
5686,1521
5843,3234
8579,1973
4115,3145
9397,2273
3872,1750
5697,2499
7818,190
9456,2314
8783,1473
9205,477
6574,3040
9286,2867
4853,3623
5049,1615
8295,2517
7813,757
4430,2157
4757,2578
6570,536
6942,3046
4910,1773
7367,1012
6586,2454
3906,707
8421,2506
5563,2349
4464,2074
8721,2653
4217,3101
9471,2809
4348,2160
4029,3669
5909,1437
5308,1597
8289,2031
3743,477
