7220,1452
4121,1533
4217,2784
4981,1565
4348,2895
9534,2580
7152,169
9018,2279
5365,2427
7705,1860
8681,2015
5415,2796
8753,2625
4880,1747
5922,2796
9018,2047
6720,1751
7595,2580
8888,1926
6880,992
6875,2895
9419,1593
7368,1479
7807,347
4697,2279
8395,875
8681,2059
4625,2193
9051,2702
3810,2623
8509,1991
5798,1306
6004,2542
7350,2089
6010,1677
7695,2372
7953,1565
8260,2275
8681,2059
5199,1479
3995,1790
3995,1330
4707,1032
5081,2623
3933,1593
6040,2059
6222,2089
4491,1479
8304,2200
7361,2625
9680,2059
9694,1941
7367,1710
9219,2372
4815,2334
3814,1222
6527,1452
5839,1858
9373,2784
8753,2625
3995,1330
9107,1335
9126,875
8464,2059
4512,992
5294,1546
8711,1534
8547,2047
4217,2784
7649,2703
4648,821
7643,1790
7678,875
4753,875
4249,165
9317,2334
8810,1389
7023,1603
4384,2551
4384,2551
8464,2059
4087,2779
9128,1747
6797,2193
4249,478
7544,2796
6544,2334
4510,1533
9373,2784
8502,1479
9219,2372
7669,2514
8304,2200
7282,1858
3946,1677
5704,2240
6494,973
3745,165
9039,992
4350,1858
5640,2625
8931,1247
4707,1032
3775,1565
5704,478
6494,973
6926,2418
8145,2200
5922,2061
4375,1747
3786,1751
9589,2047
6953,2334
9608,1956
6099,1306
3949,2061
8011,478
7480,165
7695,2372
8891,1815
7980,2703
9295,2563
8264,1452
7405,1751
8272,1669
5039,1032
5971,1618
6658,875
7220,1452
5039,1032
7732,2240
4087,2779
4363,2372
3882,1853
6880,992
6240,1956
9461,2200
5384,2215
7156,1546
6025,2240
4841,821
7875,1926
6658,1669
8394,1660
8338,781
4600,2047
5445,2314
7554,1428
8683,951
4606,992
7334,1605
8272,1669
7732,2240
7165,2702
7256,1988
7397,2427
6144,2059
9295,2563
5167,2341
9068,1853
4178,1546
5647,992
7074,2648
7452,185
4687,2275
3961,1479
7768,241
6962,1306
7350,2089
7695,2372
4135,1370
7171,1751
3890,2327
5933,2193
5445,2580
8547,1710
7923,2193
7807,347
9375,2193
9318,1941
7840,1032
4431,2551
4549,1479
4384,2551
8904,2580
8993,820
6596,1987
6962,1306
9165,1602
9318,1941
8797,2459
