7892,2310
6574,3040
7242,2369
7027,3333
7581,2702
9205,477
5708,3078
6437,1343
6113,2240
8561,1987
8598,1597
5410,1544
8074,1622
9690,902
4983,1896
6596,1987
5697,1853
6188,2714
6215,962
8509,1991
9242,1605
7875,2861
5046,1898
6754,2722
8509,1991
4780,2576
4278,2344
5182,2610
6516,2715
4746,2302
3889,1941
7561,3181
