53435,40455
47677,763
52505,2835
79591,34605
78784,13416
64950,9564
52914,2748
61515,28193
50172,4054
88853,11857
50110,11354
80207,16923
56274,12372
67482,2633
89440,34993
47267,6707
69685,32745
58174,11302
60976,16807
50443,6356
62285,31698
70638,7761
80600,25045
69031,38519
83414,3155
72903,9472
54915,8759
90113,14268
69636,9618
46455,5759
51252,5645
62451,32069
88746,30707
87124,5919
82656,19819
49409,1935
66366,9039
89024,14077
56842,32904
85746,38525
70057,3705
80313,7777
75630,3238
89134,44440
53356,2806
46774,19978
86468,38732
56645,16576
77556,30976
56761,2311
46451,1068
71187,2013
58643,5343
52873,14506
51504,5703
66466,5564
66642,4376
59704,1309
65289,31287
45930,5254
76175,18846
47952,13432
45884,29975
60356,30954
75254,8943
86605,19173
78513,23791
45796,5343
82148,27980
61064,29417
70463,10017
89667,44259
52610,145
77292,43040
90022,42201
70433,16733
52198,26809
84805,26959
53641,10861
53435,1150
79869,44697
51078,11065
49382,13712
45949,4431
87228,25500
73827,29136
80851,10522
47125,1535
86783,43885
82595,44956
53814,9561
48559,23808
47993,9992
56672,27781
52505,2835
50311,8717
49604,15906
80690,1525
53567,17608
59784,4654
57579,8137
54982,16384
76723,6267
52613,1685
88843,30539
80953,1114
57129,7666
50336,6429
77365,16169
52298,1387
90627,16913
49097,9946
67831,31912
58529,2633
50939,13298
69677,30194
79613,29243
50019,11515
80129,20647
61133,40244
51939,13435
47261,3800
77665,39890
75726,8448
82340,15449
78406,5623
67340,29656
71463,10856
55940,7460
57862,14711
48049,4848
60620,13015
55206,8729
58599,12921
50601,9706
46123,6712
47568,3008
45814,4031
79336,1348
89684,10708
66518,25910
88535,41921
56948,37460
52319,16160
50224,2281
50080,26983
55957,27959
74557,44041
91219,11658
80309,472
84373,7502
69895,3578
61026,37319
52349,29976
82059,6442
80488,17568
90441,3295
53774,7686
45814,3983
61280,22795
66241,7607
60926,13038
73005,30134
86546,21755
77404,7212
56468,7073
46240,16300
61492,40465
66736,17642
76186,35252
71079,26762
