64103,30038
55852,2884
50492,156
52177,44824
56491,17705
50884,3610
55238,7014
61619,15186
48159,392
74778,5290
53920,32003
71043,43056
89250,38630
73396,3292
81415,23545
76194,21034
81846,42907
81700,3990
56644,8329
59335,42841
59596,1802
63835,33652
76237,44375
90719,12781
69308,26274
52994,2321
72126,1170
83591,13257
64433,32849
76714,8256
49347,1279
83323,5012
87719,44194
67129,40825
45671,25845
70887,13059
61809,7574
47781,7093
65271,21561
71502,2177
87397,9024
91233,44704
65041,26518
58179,1886
86226,5698
73315,12374
72806,2358
74298,25483
89993,43851
86613,39222
67769,1311
56921,14163
85495,6417
54006,32644
73434,5637
62207,33710
75317,6383
79287,210
86495,33136
50615,44886
90782,19091
47724,11383
83487,24424
48862,4036
76153,4232
80292,18911
63916,14002
79531,24164
66842,3150
59849,6063
56989,10075
68029,7429
47638,3565
55334,12115
75646,14711
61583,23754
63044,29332
54404,397
50375,22651
47578,6714
49357,24344
56204,14685
66747,26316
64497,37170
86851,10718
51901,20704
89759,37424
79113,12386
77914,18536
62590,40702
59697,21588
82937,9025
79506,26054
56665,3929
64677,17444
46705,20412
77648,34503
52451,17001
56890,4589
57104,14214
52729,798
88091,16262
79888,2639
64736,640
45845,792
49571,6793
51078,875
77201,37764
61460,6383
81072,11860
91255,29364
80632,36452
68912,32022
80802,23841
52617,5465
73142,9338
46145,1392
50563,28345
52793,23390
60136,23769
57600,34530
61989,18580
86657,34937
76504,8687
89106,45161
58792,2124
58033,14254
80726,6922
83472,15579
46330,8223
68455,7130
45843,5109
91028,31027
70653,41625
55505,18274
47300,7813
84089,7420
47838,32809
55431,7501
62589,41268
81293,29533
57868,585
83249,5989
60248,17049
75200,813
50980,3693
48346,2260
52638,3492
76409,35702
66701,6054
58209,20959
47813,9182
50366,11214
84573,34604
78808,34495
60238,35257
65272,4720
89925,20214
52251,9849
47025,3150
58767,1413
80577,9229
66113,14845
78190,40613
56464,27946
64373,11390
47452,2509
59642,12453
81449,18824
80129,13108
67513,9454
80698,28448
61983,20937
58694,38712
61143,15659
81361,2157
89744,10429
82192,32863
60021,6604
49597,4728
65307,708
63013,17555
81134,19093
61799,20459
59248,562
79427,37271
67146,16228
53223,14558
79070,7515
61064,459
48989,5000
86340,32808
47355,31091
54722,412
65499,6515
52070,27586
51286,9917
50291,13044
56939,37443
56092,13328
56209,30435
73624,42928
46946,25167
64610,8093
46220,1014
76853,26381
60320,8499
49095,2286
51250,26266
87468,11565
59152,42955
78594,25822
88365,38451
68034,14130
48343,21980
71745,15534
89684,11173
76137,15309
65021,18049
74377,36878
69115,3941
50789,12966
52619,6782
77498,30010
50115,891
69685,428
82695,29743
54570,6260
82766,17481
73494,31970
50744,20524
56967,27033
78526,11945
74873,205
50685,6111
76969,42890
57415,8004
51927,4587
80979,1808
47181,36646
56919,20751
80556,176
58527,38
77143,3944
70583,37536
73901,20723
61366,35633
46561,9561
85200,42982
48299,10412
70463,20712
62401,32635
46959,311
82176,30681
61222,3273
76588,604
60568,11928
49973,9705
46971,875
67769,22866
46960,9807
75671,10974
67979,7711
78538,27669
59379,31897
81439,19990
87435,32763
90065,4439
64119,6770
49377,6030
